filename,edge_consistency
Cup_2015_04934,0.08389972201395768
Cup_2015_04937,0.2299665290743083
Cup_2015_04940,0.20505676329869924
Dog_2015_04944,0.21067495650575524
Dog_2015_04952,0.23440160071544955
Dog_2015_04964,0.2790267127637296
Dog_2015_05004,0.2854606814966317
Dog_2015_05006,0.1552875722532952
Dog_2015_05012,0.24939600562913428
Dog_2015_05015,0.16899430724734882
Dog_2015_05021,0.22487730961850952
Dog_2015_05028,0.18680958847312326
Dog_2015_05066,0.33124231689266287
Dog_2015_05077,0.0812305115947081
Dog_2015_05098,0.16360111982082914
Dog_2015_05102,0.20702169822188646
Dog_2015_05120,0.2082445163917825
Dog_2015_05125,0.1963848182306946
Dog_2015_05126,0.2817460698696229
Dog_2015_05127,0.24843709191466254
Dog_2015_05139,0.2857245325622189
Dog_2015_05141,0.23288979343294314
Dog_2015_05145,0.3899120223390477
Dog_2015_05156,0.21619133971151755
Dog_2015_05162,0.10675605761295942
Dog_2015_05171,0.16249718795001594
Dog_2015_05176,0.08030413104877086
Dog_2015_05187,0.35229844363591367
Dog_2015_05188,0.460502039364481
Dog_2015_05192,0.25095814485318824
Dog_2015_05196,0.2796204993933077
Dog_2015_05205,0.19806167782985937
Dog_2015_05214,0.34189508669216123
Dog_2015_05237,0.2619100270475257
Dog_2015_05242,0.013559952724219157
Dog_2015_05243,0.1571270348683226
Dog_2015_05248,0.3274686036941503
Dog_2015_05251,0.21595130753084046
Dog_2015_05261,0.31716654838948577
Dog_2015_05266,0.2689365486637737
Dog_2015_05293,0.2216951405571843
Dog_2015_05300,0.267430808838067
Dog_2015_05311,0.28328404923000194
Dog_2015_05339,0.31921714545421304
Dog_2015_05345,0.3262852778852992
Dog_2015_05364,0.2706621465630395
Dog_2015_05375,0.1387173196783342
Dog_2015_05390,0.07676676901870597
Dog_2015_05391,0.15501622431596682
Dog_2015_05396,0.15463892109580307
Dog_2015_05404,0.10695840557605073
Dog_2015_05415,0.4524520520106809
Dog_2015_05416,0.3813416847685629
Dog_2015_05421,0.13535059500395702
Dog_2015_05431,0.42018136829822395
Dog_2015_05432,0.14910576064283854
Dog_2015_05443,0.1756603723297541
Dog_2015_05449,0.2831515867929507
Dog_2015_05453,0.2124835279793903
Dog_2015_05469,0.2923113329701784
Dog_2015_05475,0.21032789906401492
Dog_2015_05482,0.17665121238467887
Dog_2015_05484,0.24815890875994673
Dog_2015_05487,0.0601181185238443
Dog_2015_05489,0.2492713355115439
Dog_2015_05532,0.22518393689839866
Dog_2015_05552,0.1995145875291698
Dog_2015_05613,0.10263064866997418
Dog_2015_05633,0.14123161191802855
Dog_2015_05658,0.18433620603163747
Dog_2015_05665,0.18407208216425622
Dog_2015_05666,0.0631781585950756
Dog_2015_05680,0.07010237002996289
Dog_2015_05694,0.17293997564556599
Dog_2015_05696,0.3129642095469054
Dog_2015_05701,0.16191083629070288
Dog_2015_05710,0.207271979596591
Dog_2015_05715,0.14100249789372898
Dog_2015_05716,0.21310951701636455
Dog_2015_05717,0.24738815131256595
Dog_2015_05732,0.15782142635427682
Dog_2015_05737,0.36339357251114174
Motorbike_2015_05746,0.24517518752361733
Motorbike_2015_05753,0.20989200613400533
Motorbike_2015_05762,0.20516533321878738
Motorbike_2015_05767,0.14896061503456656
Motorbike_2015_05768,0.20139690042891506
Motorbike_2015_05791,0.134395619116147
